0.09,CT,4,3
0.05125,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.0575,T,4,3
0.09,UCB,4,3
0.088125,CT,4,3
0.055625,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.061875,T,4,3
0.09,UCB,4,3
0.055625,CT,4,3
0.156875,T,4,3
0.09,UCB,4,3
0.135,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.045,CT,4,3
0.085625,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.094375,T,4,3
0.09,UCB,4,3
0.12875,CT,4,3
0.091875,T,4,3
0.09,UCB,4,3
0.00875,CT,4,3
0.088125,T,4,3
0.09,UCB,4,3
0.02125,CT,4,3
0.085625,T,4,3
0.09,UCB,4,3
0.043125,CT,4,3
0.124375,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.09625,CT,4,3
0.016875,T,4,3
0.09,UCB,4,3
0.088125,CT,4,3
0.0575,T,4,3
0.09,UCB,4,3
0.016875,CT,4,3
0.1675,T,4,3
0.09,UCB,4,3
0.12875,CT,4,3
0.013125,T,4,3
0.09,UCB,4,3
0.128125,CT,4,3
0.163125,T,4,3
0.09,UCB,4,3
0.098125,CT,4,3
0.00875,T,4,3
0.09,UCB,4,3
0.08375,CT,4,3
0.085625,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.05125,T,4,3
0.09,UCB,4,3
0.09625,CT,4,3
0.163125,T,4,3
0.09,UCB,4,3
0.130625,CT,4,3
0.091875,T,4,3
0.09,UCB,4,3
0.088125,CT,4,3
0.061875,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.085625,T,4,3
0.09,UCB,4,3
0.0575,CT,4,3
0.124375,T,4,3
0.09,UCB,4,3
0.0575,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.085625,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.05375,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.05375,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.12875,CT,4,3
0.05375,T,4,3
0.09,UCB,4,3
0.085625,CT,4,3
0.0475,T,4,3
0.09,UCB,4,3
0.023125,CT,4,3
0.010625,T,4,3
0.09,UCB,4,3
0.079375,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.094375,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.12875,CT,4,3
0.055625,T,4,3
0.09,UCB,4,3
0.085625,CT,4,3
0.045,T,4,3
0.09,UCB,4,3
0.133125,CT,4,3
0.1225,T,4,3
0.09,UCB,4,3
0.046875,CT,4,3
0.130625,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.08375,T,4,3
0.09,UCB,4,3
0.130625,CT,4,3
0.085625,T,4,3
0.09,UCB,4,3
0.124375,CT,4,3
0.166875,T,4,3
0.09,UCB,4,3
0.055625,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.12625,CT,4,3
0.08375,T,4,3
0.09,UCB,4,3
0.06,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.059375,T,4,3
0.09,UCB,4,3
0.09625,CT,4,3
0.130625,T,4,3
0.09,UCB,4,3
0.126875,CT,4,3
0.08375,T,4,3
0.09,UCB,4,3
0.1225,CT,4,3
0.12625,T,4,3
0.09,UCB,4,3
0.085625,CT,4,3
0.085625,T,4,3
0.09,UCB,4,3
0.010625,CT,4,3
0.010625,T,4,3
0.09,UCB,4,3
0.12875,CT,4,3
0.055625,T,4,3
0.09,UCB,4,3
0.043125,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.124375,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.02125,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.085625,CT,4,3
0.055625,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.05375,T,4,3
0.09,UCB,4,3
0.133125,CT,4,3
0.016875,T,4,3
0.09,UCB,4,3
0.12625,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.079375,CT,4,3
0.169375,T,4,3
0.09,UCB,4,3
0.124375,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.010625,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.05125,CT,4,3
0.08625,T,4,3
0.09,UCB,4,3
0.12875,CT,4,3
0.126875,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.088125,T,4,3
0.09,UCB,4,3
0.135,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.085625,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.0575,T,4,3
0.09,UCB,4,3
0.088125,CT,4,3
0.094375,T,4,3
0.09,UCB,4,3
0.09625,CT,4,3
0.045,T,4,3
0.09,UCB,4,3
0.0575,CT,4,3
0.165,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.08375,T,4,3
0.09,UCB,4,3
0.085625,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.0575,CT,4,3
0.136875,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.05125,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.1225,CT,4,3
0.085625,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.094375,T,4,3
0.09,UCB,4,3
0.08375,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.088125,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.085625,T,4,3
0.09,UCB,4,3
0.045,CT,4,3
0.094375,T,4,3
0.09,UCB,4,3
0.055625,CT,4,3
0.05125,T,4,3
0.09,UCB,4,3
0.0575,CT,4,3
0.0575,T,4,3
0.09,UCB,4,3
0.055625,CT,4,3
0.135,T,4,3
0.09,UCB,4,3
0.088125,CT,4,3
0.08375,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.085625,T,4,3
0.09,UCB,4,3
0.016875,CT,4,3
0.165,T,4,3
0.09,UCB,4,3
0.055625,CT,4,3
0.133125,T,4,3
0.09,UCB,4,3
0.124375,CT,4,3
0.049375,T,4,3
0.09,UCB,4,3
0.055625,CT,4,3
0.130625,T,4,3
0.09,UCB,4,3
0.17375,CT,4,3
0.0125,T,4,3
0.09,UCB,4,3
0.133125,CT,4,3
0.088125,T,4,3
0.09,UCB,4,3
0.015,CT,4,3
0.0575,T,4,3
0.09,UCB,4,3
0.17125,CT,4,3
0.055625,T,4,3
0.09,UCB,4,3
0.136875,CT,4,3
0.124375,T,4,3
0.09,UCB,4,3
0.05375,CT,4,3
0.0925,T,4,3
0.09,UCB,4,3
0.010625,CT,4,3
0.091875,T,4,3
0.09,UCB,4,3
0.045,CT,4,3
0.010625,T,4,3
0.09,UCB,4,3
0.053125,CT,4,3
0.12625,T,4,3
0.09,UCB,4,3
0.010625,CT,4,3
0.091875,T,4,3
0.09,UCB,4,3
0.09625,CT,4,3
0.091875,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.12625,T,4,3
0.09,UCB,4,3
0.01875,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.0925,T,4,3
0.09,UCB,4,3
0.124375,CT,4,3
0.0575,T,4,3
0.09,UCB,4,3
0.043125,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.040625,CT,4,3
0.079375,T,4,3
0.09,UCB,4,3
0.126875,CT,4,3
0.169375,T,4,3
0.09,UCB,4,3
0.098125,CT,4,3
0.085625,T,4,3
0.09,UCB,4,3
0.130625,CT,4,3
0.12625,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.055625,CT,4,3
0.12625,T,4,3
0.09,UCB,4,3
0.136875,CT,4,3
0.124375,T,4,3
0.09,UCB,4,3
0.0575,CT,4,3
0.088125,T,4,3
0.09,UCB,4,3
0.019375,CT,4,3
0.124375,T,4,3
0.09,UCB,4,3
0.094375,CT,4,3
0.03875,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.100625,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.05125,CT,4,3
0.055625,T,4,3
0.09,UCB,4,3
0.05125,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.0925,CT,4,3
0.045,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.163125,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.08375,T,4,3
0.09,UCB,4,3
0.094375,CT,4,3
0.124375,T,4,3
0.09,UCB,4,3
0.094375,CT,4,3
0.098125,T,4,3
0.09,UCB,4,3
0.055625,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.05125,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.091875,T,4,3
0.09,UCB,4,3
0.0475,CT,4,3
0.166875,T,4,3
0.09,UCB,4,3
0.088125,CT,4,3
0.124375,T,4,3
0.09,UCB,4,3
0.12,CT,4,3
0.163125,T,4,3
0.09,UCB,4,3
0.118125,CT,4,3
0.12625,T,4,3
0.09,UCB,4,3
0.061875,CT,4,3
0.045,T,4,3
0.09,UCB,4,3
0.094375,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.098125,T,4,3
0.09,UCB,4,3
0.085625,CT,4,3
0.049375,T,4,3
0.09,UCB,4,3
0.12875,CT,4,3
0.081875,T,4,3
0.09,UCB,4,3
0.124375,CT,4,3
0.081875,T,4,3
0.09,UCB,4,3
0.015,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.09625,CT,4,3
0.175625,T,4,3
0.09,UCB,4,3
0.055625,CT,4,3
0.12625,T,4,3
0.09,UCB,4,3
0.094375,CT,4,3
0.163125,T,4,3
0.09,UCB,4,3
0.09625,CT,4,3
0.094375,T,4,3
0.09,UCB,4,3
0.05125,CT,4,3
0.010625,T,4,3
0.09,UCB,4,3
0.05375,CT,4,3
0.081875,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.12,CT,4,3
0.05125,T,4,3
0.09,UCB,4,3
0.053125,CT,4,3
0.088125,T,4,3
0.09,UCB,4,3
0.051875,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.0575,CT,4,3
0.05375,T,4,3
0.09,UCB,4,3
0.08375,CT,4,3
0.135,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.08375,T,4,3
0.09,UCB,4,3
0.053125,CT,4,3
0.091875,T,4,3
0.09,UCB,4,3
0.016875,CT,4,3
0.055625,T,4,3
0.09,UCB,4,3
0.046875,CT,4,3
0.124375,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.045,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.053125,CT,4,3
0.135,T,4,3
0.09,UCB,4,3
0.135,CT,4,3
0.08375,T,4,3
0.09,UCB,4,3
0.135,CT,4,3
0.094375,T,4,3
0.09,UCB,4,3
0.0775,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.088125,CT,4,3
0.088125,T,4,3
0.09,UCB,4,3
0.130625,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.05125,CT,4,3
0.094375,T,4,3
0.09,UCB,4,3
0.094375,CT,4,3
0.055625,T,4,3
0.09,UCB,4,3
0.094375,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.016875,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.00625,CT,4,3
0.130625,T,4,3
0.09,UCB,4,3
0.06375,CT,4,3
0.094375,T,4,3
0.09,UCB,4,3
0.08375,CT,4,3
0.130625,T,4,3
0.09,UCB,4,3
0.130625,CT,4,3
0.05375,T,4,3
0.09,UCB,4,3
0.094375,CT,4,3
0.043125,T,4,3
0.09,UCB,4,3
0.0875,CT,4,3
0.0575,T,4,3
0.09,UCB,4,3
0.12875,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.05375,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.130625,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.085625,CT,4,3
0.010625,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.010625,T,4,3
0.09,UCB,4,3
0.163125,CT,4,3
0.05375,T,4,3
0.09,UCB,4,3
0.08375,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.085625,CT,4,3
0.163125,T,4,3
0.09,UCB,4,3
0.118125,CT,4,3
0.08375,T,4,3
0.09,UCB,4,3
0.130625,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.130625,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.124375,CT,4,3
0.053125,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.091875,T,4,3
0.09,UCB,4,3
0.130625,CT,4,3
0.136875,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.1675,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.08375,CT,4,3
0.019375,T,4,3
0.09,UCB,4,3
0.12875,CT,4,3
0.1675,T,4,3
0.09,UCB,4,3
0.12875,CT,4,3
0.051875,T,4,3
0.09,UCB,4,3
0.124375,CT,4,3
0.049375,T,4,3
0.09,UCB,4,3
0.05125,CT,4,3
0.05125,T,4,3
0.09,UCB,4,3
0.0575,CT,4,3
0.046875,T,4,3
0.09,UCB,4,3
0.124375,CT,4,3
0.094375,T,4,3
0.09,UCB,4,3
0.045,CT,4,3
0.045,T,4,3
0.09,UCB,4,3
0.094375,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.12625,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.094375,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.088125,T,4,3
0.09,UCB,4,3
0.12875,CT,4,3
0.08375,T,4,3
0.09,UCB,4,3
0.05125,CT,4,3
0.0125,T,4,3
0.09,UCB,4,3
0.12875,CT,4,3
0.1225,T,4,3
0.09,UCB,4,3
0.094375,CT,4,3
0.08375,T,4,3
0.09,UCB,4,3
0.09625,CT,4,3
0.130625,T,4,3
0.09,UCB,4,3
0.088125,CT,4,3
0.135,T,4,3
0.09,UCB,4,3
0.079375,CT,4,3
0.004375,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.05125,T,4,3
0.09,UCB,4,3
0.045,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.0575,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.156875,CT,4,3
0.043125,T,4,3
0.09,UCB,4,3
0.085625,CT,4,3
0.091875,T,4,3
0.09,UCB,4,3
0.09625,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.130625,T,4,3
0.09,UCB,4,3
0.130625,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.130625,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.046875,T,4,3
0.09,UCB,4,3
0.094375,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.05125,CT,4,3
0.088125,T,4,3
0.09,UCB,4,3
0.08375,CT,4,3
0.100625,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.049375,T,4,3
0.09,UCB,4,3
0.124375,CT,4,3
0.043125,T,4,3
0.09,UCB,4,3
0.05125,CT,4,3
0.045,T,4,3
0.09,UCB,4,3
0.06,CT,4,3
0.0575,T,4,3
0.09,UCB,4,3
0.085625,CT,4,3
0.05125,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.1225,T,4,3
0.09,UCB,4,3
0.045,CT,4,3
0.12,T,4,3
0.09,UCB,4,3
0.081875,CT,4,3
0.05125,T,4,3
0.09,UCB,4,3
0.133125,CT,4,3
0.055625,T,4,3
0.09,UCB,4,3
0.09625,CT,4,3
0.049375,T,4,3
0.09,UCB,4,3
0.05125,CT,4,3
0.055625,T,4,3
0.09,UCB,4,3
0.12875,CT,4,3
0.079375,T,4,3
0.09,UCB,4,3
0.118125,CT,4,3
0.040625,T,4,3
0.09,UCB,4,3
0.124375,CT,4,3
0.049375,T,4,3
0.09,UCB,4,3
0.085625,CT,4,3
0.124375,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.079375,T,4,3
0.09,UCB,4,3
0.169375,CT,4,3
0.135,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.094375,T,4,3
0.09,UCB,4,3
0.08375,CT,4,3
0.139375,T,4,3
0.09,UCB,4,3
0.09625,CT,4,3
0.045,T,4,3
0.09,UCB,4,3
0.1225,CT,4,3
0.091875,T,4,3
0.09,UCB,4,3
0.05125,CT,4,3
0.049375,T,4,3
0.09,UCB,4,3
0.130625,CT,4,3
0.05125,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.02125,CT,4,3
0.165,T,4,3
0.09,UCB,4,3
0.15875,CT,4,3
0.08625,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.085625,T,4,3
0.09,UCB,4,3
0.0125,CT,4,3
0.05125,T,4,3
0.09,UCB,4,3
0.088125,CT,4,3
0.08125,T,4,3
0.09,UCB,4,3
0.08375,CT,4,3
0.124375,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.1225,T,4,3
0.09,UCB,4,3
0.094375,CT,4,3
0.045,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.05125,T,4,3
0.09,UCB,4,3
0.02125,CT,4,3
0.004375,T,4,3
0.09,UCB,4,3
0.05125,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.0475,CT,4,3
0.055625,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.05125,T,4,3
0.09,UCB,4,3
0.12875,CT,4,3
0.088125,T,4,3
0.09,UCB,4,3
0.0775,CT,4,3
0.08375,T,4,3
0.09,UCB,4,3
0.094375,CT,4,3
0.05125,T,4,3
0.09,UCB,4,3
0.05375,CT,4,3
0.00875,T,4,3
0.09,UCB,4,3
0.088125,CT,4,3
0.05125,T,4,3
0.09,UCB,4,3
0.053125,CT,4,3
0.05125,T,4,3
0.09,UCB,4,3
0.015,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.165,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.08625,CT,4,3
0.01875,T,4,3
0.09,UCB,4,3
0.133125,CT,4,3
0.081875,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.124375,T,4,3
0.09,UCB,4,3
0.135,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.045,CT,4,3
0.040625,T,4,3
0.09,UCB,4,3
0.130625,CT,4,3
0.049375,T,4,3
0.09,UCB,4,3
0.085625,CT,4,3
0.045,T,4,3
0.09,UCB,4,3
0.085625,CT,4,3
0.06,T,4,3
0.09,UCB,4,3
0.12625,CT,4,3
0.130625,T,4,3
0.09,UCB,4,3
0.1225,CT,4,3
0.088125,T,4,3
0.09,UCB,4,3
0.01875,CT,4,3
0.049375,T,4,3
0.09,UCB,4,3
0.088125,CT,4,3
0.004375,T,4,3
0.09,UCB,4,3
0.09625,CT,4,3
0.17375,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.08375,T,4,3
0.09,UCB,4,3
0.12875,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.055625,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.043125,T,4,3
0.09,UCB,4,3
0.12875,CT,4,3
0.0575,T,4,3
0.09,UCB,4,3
0.0575,CT,4,3
0.12,T,4,3
0.09,UCB,4,3
0.094375,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.0575,T,4,3
0.09,UCB,4,3
0.055625,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.130625,CT,4,3
0.11625,T,4,3
0.09,UCB,4,3
0.085625,CT,4,3
0.049375,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.130625,T,4,3
0.09,UCB,4,3
0.094375,CT,4,3
0.049375,T,4,3
0.09,UCB,4,3
0.055625,CT,4,3
0.088125,T,4,3
0.09,UCB,4,3
0.055625,CT,4,3
0.055625,T,4,3
0.09,UCB,4,3
0.133125,CT,4,3
0.091875,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.05375,T,4,3
0.09,UCB,4,3
0.0925,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.094375,T,4,3
0.09,UCB,4,3
0.055625,CT,4,3
0.094375,T,4,3
0.09,UCB,4,3
0.09625,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.045,CT,4,3
0.094375,T,4,3
0.09,UCB,4,3
0.130625,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.085625,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.045,CT,4,3
0.135,T,4,3
0.09,UCB,4,3
0.05375,CT,4,3
0.08625,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.12875,CT,4,3
0.094375,T,4,3
0.09,UCB,4,3
0.124375,CT,4,3
0.055625,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.091875,T,4,3
0.09,UCB,4,3
0.135,CT,4,3
0.08375,T,4,3
0.09,UCB,4,3
0.0575,CT,4,3
0.091875,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.049375,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.08375,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.12,T,4,3
0.09,UCB,4,3
0.061875,CT,4,3
0.136875,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.061875,T,4,3
0.09,UCB,4,3
0.088125,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.085625,CT,4,3
0.05375,T,4,3
0.09,UCB,4,3
0.130625,CT,4,3
0.049375,T,4,3
0.09,UCB,4,3
0.079375,CT,4,3
0.05125,T,4,3
0.09,UCB,4,3
0.00625,CT,4,3
0.130625,T,4,3
0.09,UCB,4,3
0.094375,CT,4,3
0.08375,T,4,3
0.09,UCB,4,3
0.08375,CT,4,3
0.061875,T,4,3
0.09,UCB,4,3
0.09625,CT,4,3
0.05125,T,4,3
0.09,UCB,4,3
0.08375,CT,4,3
0.02125,T,4,3
0.09,UCB,4,3
0.1225,CT,4,3
0.0575,T,4,3
0.09,UCB,4,3
0.085625,CT,4,3
0.085625,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.091875,T,4,3
0.09,UCB,4,3
0.0,CT,4,3
0.05125,T,4,3
0.09,UCB,4,3
0.049375,CT,4,3
0.055625,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.1225,T,4,3
0.09,UCB,4,3
0.130625,CT,4,3
0.045,T,4,3
0.09,UCB,4,3
0.0575,CT,4,3
0.15875,T,4,3
0.09,UCB,4,3
0.165,CT,4,3
0.100625,T,4,3
0.09,UCB,4,3
0.1325,CT,4,3
0.043125,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.055625,T,4,3
0.09,UCB,4,3
0.09625,CT,4,3
0.085625,T,4,3
0.09,UCB,4,3
0.085625,CT,4,3
0.124375,T,4,3
0.09,UCB,4,3
0.061875,CT,4,3
0.010625,T,4,3
0.09,UCB,4,3
0.094375,CT,4,3
0.124375,T,4,3
0.09,UCB,4,3
0.12875,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.09625,CT,4,3
0.094375,T,4,3
0.09,UCB,4,3
0.053125,CT,4,3
0.091875,T,4,3
0.09,UCB,4,3
0.09625,CT,4,3
0.136875,T,4,3
0.09,UCB,4,3
0.079375,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.015,CT,4,3
0.045,T,4,3
0.09,UCB,4,3
0.08375,CT,4,3
0.100625,T,4,3
0.09,UCB,4,3
0.06,CT,4,3
0.043125,T,4,3
0.09,UCB,4,3
0.088125,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.124375,CT,4,3
0.055625,T,4,3
0.09,UCB,4,3
0.045,CT,4,3
0.124375,T,4,3
0.09,UCB,4,3
0.124375,CT,4,3
0.016875,T,4,3
0.09,UCB,4,3
0.055625,CT,4,3
0.124375,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.085625,T,4,3
0.09,UCB,4,3
0.094375,CT,4,3
0.02125,T,4,3
0.09,UCB,4,3
0.12625,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.046875,T,4,3
0.09,UCB,4,3
0.05125,CT,4,3
0.133125,T,4,3
0.09,UCB,4,3
0.08625,CT,4,3
0.130625,T,4,3
0.09,UCB,4,3
0.05125,CT,4,3
0.094375,T,4,3
0.09,UCB,4,3
0.046875,CT,4,3
0.130625,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.091875,T,4,3
0.09,UCB,4,3
0.124375,CT,4,3
0.091875,T,4,3
0.09,UCB,4,3
0.085625,CT,4,3
0.085625,T,4,3
0.09,UCB,4,3
0.100625,CT,4,3
0.0875,T,4,3
0.09,UCB,4,3
0.010625,CT,4,3
0.08375,T,4,3
0.09,UCB,4,3
0.135,CT,4,3
0.053125,T,4,3
0.09,UCB,4,3
0.130625,CT,4,3
0.01875,T,4,3
0.09,UCB,4,3
0.08625,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.088125,CT,4,3
0.088125,T,4,3
0.09,UCB,4,3
0.061875,CT,4,3
0.09625,T,4,3
0.09,UCB,4,3
0.055625,CT,4,3
0.049375,T,4,3
0.09,UCB,4,3
0.085625,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.015,CT,4,3
0.08375,T,4,3
0.09,UCB,4,3
0.091875,CT,4,3
0.124375,T,4,3
0.09,UCB,4,3
0.130625,CT,4,3
0.088125,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.136875,T,4,3
0.09,UCB,4,3
0.12875,CT,4,3
0.049375,T,4,3
0.09,UCB,4,3
0.094375,CT,4,3
0.06,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.135,CT,4,3
0.085625,T,4,3
0.09,UCB,4,3
0.055625,CT,4,3
0.043125,T,4,3
0.09,UCB,4,3
0.136875,CT,4,3
0.088125,T,4,3
0.09,UCB,4,3
0.045,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.0575,CT,4,3
0.130625,T,4,3
0.09,UCB,4,3
0.088125,CT,4,3
0.12875,T,4,3
0.09,UCB,4,3
0.0575,CT,4,3
0.045,T,4,3
0.09,UCB,4,3
0.05125,CT,4,3
0.085625,T,4,3
0.09,UCB,4,3
0.059375,CT,4,3
0.094375,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.046875,T,4,3
0.09,UCB,4,3
0.136875,CT,4,3
0.09,T,4,3
0.09,UCB,4,3
0.09,CT,4,3
0.08375,T,4,3
0.09,UCB,4,3
0.09625,CT,4,3
0.085625,T,4,3
